Timestamp,Language,Category,Tram_ID,Station_Name,Latitude,Longitude,Complaint_Text
2026-01-29 08:00:11,Arabic,Tarification,Tram28,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-01-29 08:45:09,French,Tarification,Tram12,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-29 09:19:55,French,Comportement indésirable,Tram09,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-29 11:17:09,Arabic,Comportement du personnel,Tram22,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-29 12:41:19,Arabic,Tarification,Tram22,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-29 15:42:59,French,Spam,Tram27,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-29 17:05:24,Arabic,Comportement indésirable,Tram34,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-01-29 19:00:02,French,Sécurité et sûreté,Tram41,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-29 19:00:17,French,Informations insuffisantes,Tram10,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-01-29 19:06:56,French,Sécurité et sûreté,Tram15,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-29 19:29:44,French,Sécurité et sûreté,Tram26,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-29 20:19:57,French,Sécurité et sûreté,Tram38,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-29 21:29:28,Arabic,Informations insuffisantes,Tram18,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 06:35:18,Arabic,Informations insuffisantes,Tram36,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 07:38:03,Arabic,Comportement du personnel,Tram32,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 08:18:12,Arabic,Spam,Tram28,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 08:22:17,French,Equipements,Tram15,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 08:23:33,French,Comportement du personnel,Tram22,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 08:54:37,Arabic,Sécurité et sûreté,Tram27,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 09:02:40,English,Ponctualité et régularité,Tram37,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 09:04:47,Arabic,Ponctualité et régularité,Tram23,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 09:12:12,Arabic,Tarification,Tram28,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 09:14:51,French,Spam,Tram34,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 11:38:53,French,Informations insuffisantes,Tram04,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 14:14:46,French,Equipements,Tram38,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 17:18:49,French,Equipements,Tram24,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 17:28:04,Arabic,Equipements,Tram01,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-30 18:21:50,French,Tarification,Tram32,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 18:31:24,Arabic,Informations insuffisantes,Tram38,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 18:38:24,French,Ponctualité et régularité,Tram23,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 18:52:52,English,Equipements,Tram27,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 18:59:26,French,Tarification,Tram05,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-30 19:21:19,Arabic,Informations voyageur,Tram23,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 19:23:16,French,Comportement du personnel,Tram26,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-30 20:02:08,French,Informations insuffisantes,Tram42,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-31 06:13:01,French,Equipements,Tram04,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-31 07:01:12,French,Informations insuffisantes,Tram42,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-31 07:15:07,French,Equipements,Tram43,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 08:06:22,Arabic,Equipements,Tram40,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 08:11:22,English,Comportement indésirable,Tram29,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-31 08:37:01,French,Ponctualité et régularité,Tram24,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-31 08:40:42,Arabic,Spam,Tram43,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-31 08:41:56,Arabic,Ponctualité et régularité,Tram41,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 08:50:26,French,Comportement du personnel,Tram43,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 08:54:26,French,Ponctualité et régularité,Tram25,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-31 09:03:02,Arabic,Comportement du personnel,Tram39,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 09:05:39,Arabic,Ponctualité et régularité,Tram12,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 09:06:56,French,Equipements,Tram45,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-31 09:14:57,Arabic,Informations voyageur,Tram26,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 09:26:54,French,Tarification,Tram03,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 13:53:08,French,Comportement du personnel,Tram25,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-01-31 14:29:16,French,Ponctualité et régularité,Tram44,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-31 14:35:23,Arabic,Ponctualité et régularité,Tram23,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-31 17:09:46,French,Tarification,Tram17,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-01-31 17:17:33,French,Informations voyageur,Tram38,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 18:18:17,Arabic,Comportement du personnel,Tram23,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 18:50:23,French,Spam,Tram21,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-31 19:08:09,Arabic,Comportement indésirable,Tram44,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-01-31 19:16:40,Arabic,Sécurité et sûreté,Tram17,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-01-31 19:24:44,Arabic,Tarification,Tram19,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-01 06:23:43,English,Equipements,Tram40,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-01 06:37:09,Arabic,Comportement indésirable,Tram28,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-01 06:48:06,French,Informations voyageur,Tram36,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-01 06:58:21,Arabic,Comportement indésirable,Tram27,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-01 08:32:11,Arabic,Comportement indésirable,Tram38,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-01 09:11:25,Arabic,Informations insuffisantes,Tram20,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-01 18:18:32,French,Sécurité et sûreté,Tram33,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-01 18:24:08,French,Sécurité et sûreté,Tram31,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-01 18:52:08,French,Informations voyageur,Tram23,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-01 18:56:26,Arabic,Ponctualité et régularité,Tram18,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-01 19:13:13,French,Ponctualité et régularité,Tram43,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-01 19:18:24,French,Sécurité et sûreté,Tram34,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-01 23:25:19,French,Spam,Tram26,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-02 06:31:09,French,Equipements,Tram34,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-02 06:32:49,Arabic,Equipements,Tram40,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-02 06:59:27,French,Equipements,Tram13,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-02 07:13:11,French,Tarification,Tram21,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-02 07:24:33,Arabic,Informations insuffisantes,Tram45,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-02 07:43:47,French,Informations voyageur,Tram07,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-02 08:22:30,Arabic,Equipements,Tram31,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-02 08:35:28,French,Comportement du personnel,Tram09,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-02 08:36:01,French,Comportement du personnel,Tram41,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-02 08:47:47,Arabic,Informations insuffisantes,Tram01,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-02 16:44:09,Arabic,Ponctualité et régularité,Tram16,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-02 18:10:35,Arabic,Ponctualité et régularité,Tram23,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-02 18:28:51,French,Ponctualité et régularité,Tram43,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-02 18:52:12,Arabic,Comportement indésirable,Tram32,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-02 19:10:47,French,Comportement du personnel,Tram03,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-02 19:16:11,French,Ponctualité et régularité,Tram27,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-02 23:15:04,Arabic,Sécurité et sûreté,Tram32,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-03 07:17:44,Arabic,Informations voyageur,Tram40,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-03 07:41:50,French,Spam,Tram20,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-03 07:58:48,French,Spam,Tram37,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-03 08:18:51,Arabic,Informations voyageur,Tram10,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-03 08:29:53,French,Equipements,Tram20,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-03 08:31:09,Arabic,Sécurité et sûreté,Tram01,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-03 09:14:12,French,Sécurité et sûreté,Tram37,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-03 13:55:29,Arabic,Sécurité et sûreté,Tram43,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-03 17:18:58,Arabic,Tarification,Tram23,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-03 18:42:42,Arabic,Tarification,Tram15,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-03 18:51:51,English,Comportement indésirable,Tram09,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-03 19:10:11,French,Ponctualité et régularité,Tram18,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-04 06:26:32,French,Informations voyageur,Tram09,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-04 07:07:02,Arabic,Sécurité et sûreté,Tram04,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-04 07:32:47,French,Equipements,Tram42,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-04 07:52:02,French,Comportement indésirable,Tram07,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-04 08:07:44,English,Sécurité et sûreté,Tram41,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-04 08:17:09,French,Sécurité et sûreté,Tram22,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-04 08:48:17,French,Equipements,Tram35,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-04 08:55:05,French,Equipements,Tram01,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-04 09:43:37,French,Comportement du personnel,Tram16,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-04 16:59:31,French,Informations insuffisantes,Tram03,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-04 17:22:26,English,Informations insuffisantes,Tram36,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-04 17:28:36,French,Informations insuffisantes,Tram27,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-04 19:11:57,French,Ponctualité et régularité,Tram17,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-04 23:22:53,French,Equipements,Tram42,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-05 06:05:24,French,Informations voyageur,Tram28,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-05 06:34:01,French,Tarification,Tram34,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-05 06:54:18,French,Ponctualité et régularité,Tram23,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-05 07:36:29,French,Sécurité et sûreté,Tram22,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-05 08:03:14,French,Comportement indésirable,Tram40,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-05 08:35:43,French,Informations voyageur,Tram37,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-05 08:48:06,Arabic,Informations insuffisantes,Tram09,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-05 09:00:39,Arabic,Informations insuffisantes,Tram18,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-05 09:02:19,French,Ponctualité et régularité,Tram15,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-05 09:16:32,Arabic,Comportement indésirable,Tram12,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-05 14:46:38,Arabic,Sécurité et sûreté,Tram14,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-05 16:47:44,Arabic,Tarification,Tram01,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-05 17:15:21,French,Tarification,Tram06,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-05 17:41:33,French,Informations insuffisantes,Tram40,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-05 18:07:28,French,Ponctualité et régularité,Tram12,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-05 19:19:38,Arabic,Informations insuffisantes,Tram28,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-05 20:46:06,Arabic,Equipements,Tram28,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-05 23:05:12,French,Sécurité et sûreté,Tram27,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-05 23:18:11,French,Informations voyageur,Tram04,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-06 07:32:14,French,Equipements,Tram26,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-06 07:37:53,Arabic,Informations insuffisantes,Tram40,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 07:40:14,French,Equipements,Tram25,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 07:50:43,Arabic,Informations voyageur,Tram05,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-06 08:00:33,Arabic,Informations insuffisantes,Tram20,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 08:06:55,French,Comportement indésirable,Tram32,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 08:25:11,Arabic,Spam,Tram19,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-06 08:27:38,English,Equipements,Tram26,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-06 08:29:30,French,Informations voyageur,Tram33,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-06 08:55:07,French,Sécurité et sûreté,Tram41,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 09:18:49,French,Spam,Tram29,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-06 09:38:17,French,Ponctualité et régularité,Tram12,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 16:09:20,French,Comportement indésirable,Tram30,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-06 16:23:04,French,Equipements,Tram29,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-06 17:27:49,Arabic,Sécurité et sûreté,Tram16,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-06 17:59:31,English,Informations insuffisantes,Tram08,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 18:03:15,Arabic,Spam,Tram16,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-06 18:09:39,French,Comportement indésirable,Tram45,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 18:15:00,Arabic,Ponctualité et régularité,Tram01,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-06 18:27:42,French,Equipements,Tram11,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-06 19:14:35,French,Comportement indésirable,Tram11,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 20:48:01,Arabic,Comportement indésirable,Tram31,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-06 21:02:34,French,Informations voyageur,Tram14,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-06 21:39:02,French,Equipements,Tram15,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-07 06:55:08,Arabic,Informations voyageur,Tram27,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 07:21:17,French,Spam,Tram44,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-07 07:44:09,French,Ponctualité et régularité,Tram21,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 07:45:37,French,Informations insuffisantes,Tram36,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 07:53:25,French,Comportement indésirable,Tram30,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-07 08:09:31,Arabic,Sécurité et sûreté,Tram07,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-07 08:17:49,French,Equipements,Tram24,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 08:30:57,French,Informations voyageur,Tram02,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-07 09:23:19,French,Sécurité et sûreté,Tram35,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-07 15:44:42,French,Tarification,Tram26,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 17:07:48,Arabic,Informations insuffisantes,Tram33,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-07 17:14:43,French,Ponctualité et régularité,Tram18,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-07 17:24:49,French,Tarification,Tram22,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-07 17:39:49,Arabic,Ponctualité et régularité,Tram12,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 17:53:35,Arabic,Informations insuffisantes,Tram21,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-07 18:28:09,French,Spam,Tram28,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 18:28:33,English,Spam,Tram44,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-07 18:30:58,Arabic,Equipements,Tram03,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-07 19:20:29,Arabic,Informations voyageur,Tram27,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-07 19:29:32,Arabic,Equipements,Tram45,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-07 19:34:30,French,Equipements,Tram26,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-08 06:17:13,French,Equipements,Tram35,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-08 06:23:46,French,Spam,Tram17,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-08 06:30:15,Arabic,Informations voyageur,Tram26,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-08 07:53:26,Arabic,Comportement indésirable,Tram30,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-08 08:09:40,French,Equipements,Tram10,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-08 08:22:58,French,Equipements,Tram21,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-08 08:33:29,French,Spam,Tram06,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-08 08:49:32,French,Sécurité et sûreté,Tram31,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-08 08:49:36,Arabic,Comportement indésirable,Tram22,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-08 08:54:22,Arabic,Informations insuffisantes,Tram23,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-08 08:57:54,Arabic,Informations insuffisantes,Tram21,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-08 09:18:04,French,Sécurité et sûreté,Tram19,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-08 09:27:22,French,Tarification,Tram30,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-08 09:45:02,French,Informations insuffisantes,Tram19,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-08 17:22:08,English,Sécurité et sûreté,Tram42,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-08 17:49:19,English,Comportement du personnel,Tram13,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-08 19:10:19,French,Spam,Tram29,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-08 21:23:53,English,Comportement indésirable,Tram31,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-09 07:05:56,Arabic,Tarification,Tram03,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-09 08:37:22,French,Comportement du personnel,Tram26,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-09 08:45:23,French,Informations voyageur,Tram25,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-09 10:05:46,Arabic,Ponctualité et régularité,Tram32,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-09 15:04:27,Arabic,Sécurité et sûreté,Tram43,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-09 18:45:47,French,Spam,Tram25,Nations Unies,33.5956,-7.6186,Choix direct de la catégorie
2026-02-09 19:03:46,English,Ponctualité et régularité,Tram08,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-09 19:59:02,French,Informations voyageur,Tram04,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-10 07:25:52,Arabic,Comportement du personnel,Tram43,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-10 07:45:06,Arabic,Comportement indésirable,Tram27,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-10 07:58:36,French,Ponctualité et régularité,Tram02,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-10 08:07:08,Arabic,Informations voyageur,Tram38,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-10 08:15:30,French,Informations insuffisantes,Tram28,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-10 08:21:22,French,Comportement du personnel,Tram04,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-10 08:44:49,French,Sécurité et sûreté,Tram26,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-10 08:53:02,Arabic,Tarification,Tram42,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-10 09:09:28,French,Spam,Tram33,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-10 11:32:34,French,Comportement indésirable,Tram28,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-10 17:59:00,French,Informations insuffisantes,Tram24,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-10 18:23:54,French,Informations insuffisantes,Tram06,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-10 18:24:53,French,Equipements,Tram31,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-10 18:34:01,French,Spam,Tram26,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-10 19:03:36,French,Tarification,Tram09,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-10 20:18:38,French,Ponctualité et régularité,Tram23,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-11 06:05:39,French,Tarification,Tram27,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-11 07:29:58,French,Equipements,Tram35,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-11 07:50:16,French,Spam,Tram31,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-11 08:21:36,French,Sécurité et sûreté,Tram22,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-11 09:27:30,French,Spam,Tram43,Abdelmoumen,33.5731,-7.6184,Choix direct de la catégorie
2026-02-11 17:18:14,Arabic,Informations voyageur,Tram21,Technopark,33.535,-7.6322,Choix direct de la catégorie
2026-02-11 18:34:51,Arabic,Equipements,Tram13,Gare Casa Port,33.5992,-7.6125,Choix direct de la catégorie
2026-02-11 18:37:49,French,Sécurité et sûreté,Tram45,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
2026-02-11 18:53:41,Arabic,Informations insuffisantes,Tram37,Casa Voyageurs,33.5898,-7.5898,Choix direct de la catégorie
